sp,step,count,score,phylodist
Didelphis marsupialis,initial,14,0.034653465346534656,324.1576038864
Didelphis marsupialis,initial,14,0.2692307692307692,324.1576038864
Didelphis virginiana,initial,7,0.017412935323383085,324.1576029208
Didelphis virginiana,initial,7,0.23157894736842105,324.1576029208
Diphylla ecaudata,initial,1,0.0024875621890547263,144.239389675
Diphylla ecaudata,initial,1,0.03376205787781351,144.239389675
Diplomys labilis,initial,1,0.0024875621890547263,136.8315119298
Diplomys labilis,initial,1,0.06070287539936102,136.8315119298
Dipodomys heermanni,initial,2,0.004975124378109453,136.8315295307
Dipodomys heermanni,initial,2,0.07062600321027288,136.8315295307
Dipodomys merriami,initial,2,0.004975124378109453,136.8315295299
Dipodomys merriami,initial,2,0.10676691729323308,136.8315295299
Dipodomys microps,initial,1,0.0024875621890547263,136.8315295303
Dipodomys microps,initial,1,0.06763285024154589,136.8315295303
Dipodomys nitratoides,initial,2,0.004975124378109453,136.8315292527
Dipodomys nitratoides,initial,2,0.07062600321027288,136.8315292527
Dobsonia anderseni,initial,1,0.0024875621890547263,144.2394082115
Dobsonia anderseni,initial,1,0.01129032258064516,144.2394082115
Dobsonia moluccensis,initial,1,0.0024875621890547263,144.2394059681
Dobsonia moluccensis,initial,1,0.01129032258064516,144.2394059681
Eidolon dupreanum,initial,2,0.004975124378109453,144.2394093646
Eidolon dupreanum,initial,2,0.07395498392282958,144.2394093646
Eidolon helvum,initial,9,0.022167487684729065,144.2394093646
Eidolon helvum,initial,9,0.3174846625766871,144.2394093646
Eira barbara,initial,2,0.004975124378109453,144.239417445
Eira barbara,initial,2,0.0673076923076923,144.239417445
Elaphodus cephalophus,initial,1,0.0024875621890547263,144.2393976023
Elaphodus cephalophus,initial,1,0.06230031948881789,144.2393976023
Elephas maximus,initial,5,0.012285012285012284,151.456967354
Elephas maximus,initial,5,0.1863905325443787,151.456967354
Eliomys munbyanus,initial,1,0.0024875621890547263,136.8314991449
Eliomys munbyanus,initial,1,0.10776545166402536,136.8314991449
Enhydra lutris,initial,1,0.0024813895781637717,144.2394180341
Enhydra lutris,initial,1,0.08056872037914692,144.2394180341
Eonycteris spelaea,initial,3,0.007425742574257425,144.239407986
Eonycteris spelaea,initial,3,0.11501597444089456,144.239407986
Epomophorus gambianus,initial,1,0.0024813895781637717,144.23940929508
Epomophorus gambianus,initial,1,0.07188498402555911,144.23940929508
Epomophorus labiatus,initial,1,0.0024875621890547263,144.239409267
Epomophorus labiatus,initial,1,0.027419354838709678,144.239409267
Epomops franqueti,initial,4,0.009950248756218905,144.2394092668
Epomops franqueti,initial,4,0.12995245641838352,144.2394092668
Eptesicus brasiliensis,initial,1,0.0024875621890547263,144.2394182478
Eptesicus brasiliensis,initial,1,0.03376205787781351,144.2394182478
Eptesicus diminutus,initial,1,0.0024875621890547263,144.2394182479
Eptesicus diminutus,initial,1,0.03376205787781351,144.2394182479
Eptesicus furinalis,initial,1,0.0024875621890547263,144.2394182478
Eptesicus furinalis,initial,1,0.03376205787781351,144.2394182478
Eptesicus fuscus,initial,6,0.014925373134328358,144.2394194379
Eptesicus fuscus,initial,6,0.18683001531393567,144.2394194379
Eptesicus serotinus,initial,3,0.007444168734491315,144.2394200332
Eptesicus serotinus,initial,3,0.09807073954983923,144.2394200332
Equus asinus,initial,14,0.033816425120772944,
Equus asinus,initial,14,0.25663716814159293,
Equus caballus,initial,63,0.1444954128440367,144.239433229
Equus caballus,initial,63,0.577807848443843,144.239433229
Equus przewalskii,initial,2,0.0049504950495049506,
Equus przewalskii,initial,2,0.14797507788161993,
Equus quagga,initial,1,0.0024509803921568627,144.2394325237
Equus quagga,initial,1,0.14241001564945227,144.2394325237
Equus quagga burchellii,initial,2,0.004866180048661801,
Equus quagga burchellii,initial,2,0.15944272445820434,
Erethizon dorsatum,initial,4,0.009925558312655087,136.831507689
Erethizon dorsatum,initial,4,0.16850393700787403,136.831507689
Erinaceus europaeus,initial,1,0.0024752475247524753,144.239401682
Erinaceus europaeus,initial,1,0.05511811023622047,144.239401682
Erinaceus roumanicus,initial,1,0.0024875621890547263,144.239400962
Erinaceus roumanicus,initial,1,0.06549520766773163,144.239400962
Erythrocebus patas,initial,10,0.024691358024691357,42.5871540281
Erythrocebus patas,initial,10,0.24691358024691357,42.5871540281
Eschrichtius robustus,initial,1,0.0024875621890547263,144.2393982608
Eschrichtius robustus,initial,1,0.017741935483870968,144.2393982608
Euderma maculatum,initial,1,0.0024875621890547263,144.2394200282
Euderma maculatum,initial,1,0.03376205787781351,144.2394200282
Eudorcas thomsonii,initial,1,0.002457002457002457,144.23939845941
Eudorcas thomsonii,initial,1,0.12792511700468018,144.23939845941
Eulemur albifrons,initial,1,0.0024875621890547263,128.32853005492
Eulemur albifrons,initial,1,0.08201892744479496,128.32853005492
Eulemur fulvus,initial,2,0.004975124378109453,128.32853005502
Eulemur fulvus,initial,2,0.14668769716088328,128.32853005502
Eulemur macaco,initial,1,0.0024875621890547263,128.328529807
Eulemur macaco,initial,1,0.08201892744479496,128.328529807
Eumetopias jubatus,initial,3,0.007352941176470588,144.239419808
Eumetopias jubatus,initial,3,0.09779179810725552,144.239419808
Eumops auripendulus,initial,1,0.0024875621890547263,144.23941881026
Eumops auripendulus,initial,1,0.03376205787781351,144.23941881026
Eumops bonariensis,initial,1,0.0024875621890547263,144.23942029826
Eumops bonariensis,initial,1,0.03376205787781351,144.23942029826
Eumops glaucinus,initial,1,0.0024875621890547263,144.23942038756
Eumops glaucinus,initial,1,0.03376205787781351,144.23942038756
Eumops patagonicus,initial,1,0.0024875621890547263,144.23942029826
Eumops patagonicus,initial,1,0.03376205787781351,144.23942029826
Eumops perotis,initial,1,0.0024875621890547263,144.23941889956
Eumops perotis,initial,1,0.03376205787781351,144.23941889956
Euoticus elegantulus,initial,1,0.0024875621890547263,128.328535829
Euoticus elegantulus,initial,1,0.05929487179487179,128.328535829
Euryzygomatomys spinosus,initial,1,0.0024875621890547263,136.8315108216
Euryzygomatomys spinosus,initial,1,0.012903225806451613,136.8315108216
Eutamias sibiricus,initial,1,0.0024813895781637717,
Eutamias sibiricus,initial,1,0.0685805422647528,
Felis catus,initial,24,0.057279236276849645,144.2394232526
Felis catus,initial,24,0.35966149506346967,144.2394232526
Felis nigripes,initial,1,0.0024875621890547263,144.2394229576
Felis nigripes,initial,1,0.03376205787781351,144.2394229576
Felis silvestris,initial,1,0.0024449877750611247,144.2394232526
Felis silvestris,initial,1,0.08962264150943396,144.2394232526
Funambulus pennantii,initial,1,0.0024875621890547263,136.8314977728
Funambulus pennantii,initial,1,0.00967741935483871,136.8314977728
Funambulus tristriatus,initial,1,0.0024875621890547263,136.8314975004
Funambulus tristriatus,initial,1,0.00967741935483871,136.8314975004
Funisciurus anerythrus,initial,1,0.0024875621890547263,136.83149809984
Funisciurus anerythrus,initial,1,0.03376205787781351,136.83149809984
Funisciurus congicus,initial,1,0.0024875621890547263,136.831497772
Funisciurus congicus,initial,1,0.03376205787781351,136.831497772
Funisciurus lemniscatus,initial,1,0.0024875621890547263,136.8314981001
Funisciurus lemniscatus,initial,1,0.03376205787781351,136.8314981001
Galago senegalensis,initial,2,0.004975124378109453,128.3285352665
Galago senegalensis,initial,2,0.09105431309904154,128.3285352665
Galagoides demidoff,initial,1,0.0024875621890547263,
Galagoides demidoff,initial,1,0.10776545166402536,
Galerella pulverulenta,initial,1,0.0024875621890547263,
Galerella pulverulenta,initial,1,0.03376205787781351,
Galerella sanguinea,initial,1,0.0024875621890547263,
Galerella sanguinea,initial,1,0.03376205787781351,
Galictis cuja,initial,1,0.0024875621890547263,144.2394189181
Galictis cuja,initial,1,0.0016129032258064516,144.2394189181
Gazella gazella,initial,2,0.0049504950495049506,144.23939779961
Gazella gazella,initial,2,0.0406885758998435,144.23939779961
Genetta genetta,initial,3,0.007444168734491315,144.2394218145
Genetta genetta,initial,3,0.06518282988871224,144.2394218145
Geomys bursarius,initial,1,0.0024875621890547263,136.8315289757
Geomys bursarius,initial,1,0.06763285024154589,136.8315289757
Gerbilliscus brantsii,initial,1,0.0024875621890547263,136.8315049354
Gerbilliscus brantsii,initial,1,0.10935023771790808,136.8315049354
Gerbilliscus kempi,initial,1,0.002457002457002457,136.8315040604
Gerbilliscus kempi,initial,1,0.048154093097913325,136.8315040604
Gerbilliscus leucogaster,initial,2,0.004975124378109453,136.8315049344
Gerbilliscus leucogaster,initial,2,0.12006319115323855,136.8315049344
Gerbilliscus validus,initial,1,0.0024875621890547263,136.8315049344
Gerbilliscus validus,initial,1,0.0492845786963434,136.8315049344
Gerbillus dasyurus,initial,1,0.0024875621890547263,136.83150887308
Gerbillus dasyurus,initial,1,0.10776545166402536,136.83150887308
Gerbillus gerbillus,initial,1,0.0024875621890547263,136.8315087275
Gerbillus gerbillus,initial,1,0.03376205787781351,136.8315087275
Gerbillus pyramidum,initial,1,0.0024875621890547263,136.8315084363
Gerbillus pyramidum,initial,1,0.1045958795562599,136.8315084363
Giraffa camelopardalis,initial,7,0.01699029126213592,144.239400897
Giraffa camelopardalis,initial,7,0.2376237623762376,144.239400897
Glaucomys volans,initial,2,0.004975124378109453,136.8315013171
Glaucomys volans,initial,2,0.0919175911251981,136.8315013171
Glauconycteris argentata,initial,1,0.0024875621890547263,144.2394218177
Glauconycteris argentata,initial,1,0.06190476190476191,144.2394218177
Glis glis,initial,2,0.004975124378109453,136.831498596
Glis glis,initial,2,0.08675078864353312,136.831498596
Globicephala melas,initial,1,0.0024813895781637717,144.23939809627
Globicephala melas,initial,1,0.07606973058637084,144.23939809627
Glossophaga commissarisi,initial,1,0.0024875621890547263,144.239391274
Glossophaga commissarisi,initial,1,0.06763285024154589,144.239391274
Glossophaga longirostris,initial,1,0.0024875621890547263,144.2393916893
Glossophaga longirostris,initial,1,0.03376205787781351,144.2393916893
Glossophaga morenoi,initial,1,0.0024875621890547263,144.2393929683
Glossophaga morenoi,initial,1,0.03376205787781351,144.2393929683
Glossophaga soricina,initial,9,0.022388059701492536,144.239390635
Glossophaga soricina,initial,9,0.19568567026194145,144.239390635
Golunda ellioti,initial,1,0.0024875621890547263,136.8315033674
Golunda ellioti,initial,1,0.00967741935483871,136.8315033674
Gorilla beringei,initial,10,0.024875621890547265,11.5584542382
Gorilla beringei,initial,10,0.5419968304278923,11.5584542382
Gorilla gorilla,initial,24,0.05925925925925926,11.5584542382
Gorilla gorilla,initial,24,0.5564263322884012,11.5584542382
Graomys griseoflavus,initial,1,0.0024875621890547263,136.8315084166
Graomys griseoflavus,initial,1,0.00967741935483871,136.8315084166
Gulo gulo,initial,1,0.0024813895781637717,144.2394171501
Gulo gulo,initial,1,0.0631911532385466,144.2394171501
Halichoerus grypus,initial,4,0.009876543209876543,144.23941974968
Halichoerus grypus,initial,4,0.12796208530805686,144.23941974968
Handleyomys alfaroi,initial,1,0.0024875621890547263,136.8315094011
Handleyomys alfaroi,initial,1,0.06763285024154589,136.8315094011
Handleyomys fuscatus,initial,1,0.0024875621890547263,136.83150839404
Handleyomys fuscatus,initial,1,0.0016129032258064516,136.83150839404
Helarctos malayanus,initial,1,0.0024875621890547263,144.2394173565
Helarctos malayanus,initial,1,0.019077901430842606,144.2394173565
Heliosciurus gambianus,initial,1,0.0024875621890547263,136.8314950445
Heliosciurus gambianus,initial,1,0.03536977491961415,136.8314950445
Heliosciurus rufobrachium,initial,1,0.0024875621890547263,136.8314950445
Heliosciurus rufobrachium,initial,1,0.03536977491961415,136.8314950445
Hemiechinus auritus,initial,1,0.0024875621890547263,144.2394016818
Hemiechinus auritus,initial,1,0.1109350237717908,144.2394016818
Hemitragus jemlahicus,initial,2,0.004975124378109453,144.23939803121
Hemitragus jemlahicus,initial,2,0.06003159557661927,144.23939803121
Herpailurus yagouaroundi,initial,1,0.0024691358024691358,144.2394230463
Herpailurus yagouaroundi,initial,1,0.12106918238993711,144.2394230463
Herpestes edwardsii,initial,1,0.0024875621890547263,144.2394203913
Herpestes edwardsii,initial,1,0.03376205787781351,144.2394203913
Herpestes javanicus,initial,1,0.0024875621890547263,144.2394203913
Herpestes javanicus,initial,1,0.06230031948881789,144.2394203913
Herpestes sanguineus,initial,1,0.0024875621890547263,144.239420863
Herpestes sanguineus,initial,1,0.03376205787781351,144.239420863
Heteromys adspersus,initial,1,0.0024875621890547263,
Heteromys adspersus,initial,1,0.06070287539936102,
Heteromys anomalus,initial,5,0.012437810945273632,136.8315271697
Heteromys anomalus,initial,5,0.15926493108728942,136.8315271697
Heteromys salvini,initial,1,0.0024875621890547263,
Heteromys salvini,initial,1,0.06763285024154589,
Hipposideros abae,initial,2,0.004962779156327543,144.2394041403
Hipposideros abae,initial,2,0.07936507936507936,144.2394041403
Hipposideros armiger,initial,3,0.007407407407407408,144.2394052304
Hipposideros armiger,initial,3,0.1854014598540146,144.2394052304
Hipposideros bicolor,initial,1,0.0024875621890547263,144.2394047498
Hipposideros bicolor,initial,1,0.06389776357827476,144.2394047498
Hipposideros caffer,initial,4,0.009950248756218905,144.2394052303
Hipposideros caffer,initial,4,0.13270142180094788,144.2394052303
Hipposideros cineraceus,initial,1,0.0024875621890547263,144.2394069923
Hipposideros cineraceus,initial,1,0.06389776357827476,144.2394069923
Hipposideros crumeniferus,initial,1,0.0024875621890547263,144.2394069923
Hipposideros crumeniferus,initial,1,0.0016129032258064516,144.2394069923
Hipposideros lankadiva,initial,1,0.0024875621890547263,144.2394062235
Hipposideros lankadiva,initial,1,0.00967741935483871,144.2394062235
Hipposideros larvatus,initial,3,0.007425742574257425,144.2394051659
Hipposideros larvatus,initial,3,0.13672496025437203,144.2394051659
Hipposideros pomona,initial,5,0.012376237623762377,144.23940632
Hipposideros pomona,initial,5,0.21021897810218979,144.23940632
Hipposideros speoris,initial,2,0.004975124378109453,144.2394063193
Hipposideros speoris,initial,2,0.09904153354632587,144.2394063193
Hippotragus equinus,initial,1,0.0024449877750611247,144.23939757091
Hippotragus equinus,initial,1,0.09278350515463918,144.23939757091
Hippotragus niger,initial,6,0.014705882352941176,144.23939822891
Hippotragus niger,initial,6,0.17404129793510326,144.23939822891
Histiotus macrotus,initial,1,0.0024875621890547263,144.2394179204
Histiotus macrotus,initial,1,0.03376205787781351,144.2394179204
Histiotus montanus,initial,1,0.0024875621890547263,144.2394170872
Histiotus montanus,initial,1,0.03376205787781351,144.2394170872
Histiotus velatus,initial,1,0.0024875621890547263,144.2394179204
Histiotus velatus,initial,1,0.03376205787781351,144.2394179204
Holochilus sciureus,initial,1,0.0024875621890547263,136.8315089085
Holochilus sciureus,initial,1,0.0016129032258064516,136.8315089085
Hoolock hoolock,initial,1,0.0024875621890547263,23.9717698666
Hoolock hoolock,initial,1,0.00644122383252818,23.9717698666
Hoplomys gymnurus,initial,1,0.0024875621890547263,136.8315125069
Hoplomys gymnurus,initial,1,0.06763285024154589,136.8315125069
Hydrochoerus hydrochaeris,initial,3,0.007462686567164179,136.8315093785
Hydrochoerus hydrochaeris,initial,3,0.09667194928684628,136.8315093785
Hydromys chrysogaster,initial,3,0.007462686567164179,136.83150342606
Hydromys chrysogaster,initial,3,0.18110236220472442,136.83150342606
Hylaeamys laticeps,initial,6,0.014925373134328358,136.8315105795
Hylaeamys laticeps,initial,6,0.17251908396946564,136.8315105795
Hylaeamys megacephalus,initial,10,0.024752475247524754,136.8315094004
Hylaeamys megacephalus,initial,10,0.5031152647975078,136.8315094004
Hylobates agilis,initial,1,0.0024875621890547263,23.9717698307
Hylobates agilis,initial,1,0.01288244766505636,23.9717698307
Hylobates lar,initial,6,0.014925373134328358,23.9717698666
Hylobates lar,initial,6,0.1536,23.9717698666
Hylobates moloch,initial,1,0.0024875621890547263,23.9717698311
Hylobates moloch,initial,1,0.01288244766505636,23.9717698311
